(85, 0.10457900128900145)
(84, 0.11025052530448522)
(84, 0.11025052530448522)
(84, 0.11025052530448522)
(83, 0.11615700635209689)
(82, 0.12230345334690061)
(82, 0.12230345334690061)
(82, 0.12230345334690061)
(82, 0.12230345334690061)
(81, 0.12869468021566227)
(81, 0.12869468021566227)
(80, 0.1353352832366127)
(79, 0.14222961788539537)
(79, 0.14222961788539537)
(79, 0.14222961788539537)
(79, 0.14222961788539537)
(78, 0.14938177525041801)
(78, 0.14938177525041801)
(78, 0.14938177525041801)
(78, 0.14938177525041801)
(77, 0.15679555808603973)
(75, 0.17242162389375282)
(75, 0.17242162389375282)
(74, 0.18063985161889398)
(74, 0.18063985161889398)
(74, 0.18063985161889398)
(73, 0.18913154513822555)
(73, 0.18913154513822555)
(72, 0.19789869908361465)
(72, 0.19789869908361465)
(72, 0.19789869908361465)
(72, 0.19789869908361465)
(71, 0.20694287292767763)
(71, 0.20694287292767763)
(70, 0.2162651668298873)
(70, 0.2162651668298873)
(69, 0.22586619783851447)
(69, 0.22586619783851447)
(68, 0.23574607655586352)
(68, 0.23574607655586352)
(67, 0.24590438437706766)
(66, 0.2563401514150736)
(66, 0.2563401514150736)
(66, 0.2563401514150736)
(65, 0.26705183522634335)
(65, 0.26705183522634335)
(65, 0.26705183522634335)
(65, 0.26705183522634335)
(64, 0.27803730045319414)
(64, 0.27803730045319414)
(64, 0.27803730045319414)
(64, 0.27803730045319414)
(64, 0.27803730045319414)
(63, 0.2892937994995617)
(63, 0.2892937994995617)
(63, 0.2892937994995617)
(63, 0.2892937994995617)
(63, 0.2892937994995617)
(63, 0.2892937994995617)
(63, 0.2892937994995617)
(61, 0.3126057396996554)
(61, 0.3126057396996554)
(61, 0.3126057396996554)
(60, 0.32465246735834974)
(59, 0.33695277229782516)
(59, 0.33695277229782516)
(59, 0.33695277229782516)
(58, 0.3495006001997565)
(58, 0.3495006001997565)
(58, 0.3495006001997565)
(58, 0.3495006001997565)
(58, 0.3495006001997565)
(57, 0.3622891967667557)
(57, 0.3622891967667557)
(57, 0.3622891967667557)
(57, 0.3622891967667557)
(57, 0.3622891967667557)
(56, 0.37531109885139957)
(56, 0.37531109885139957)
(55, 0.3885581275123641)
(55, 0.3885581275123641)
(55, 0.3885581275123641)
(54, 0.40202138309465485)
(53, 0.4156912424254272)
(53, 0.4156912424254272)
(52, 0.42955735821073915)
(52, 0.42955735821073915)
(51, 0.4436086607117718)
(51, 0.4436086607117718)
(50, 0.45783336177161427)
(50, 0.45783336177161427)
(49, 0.4722189612556538)
(49, 0.4722189612556538)
(48, 0.4867522559599717)
(48, 0.4867522559599717)
(48, 0.4867522559599717)
(46, 0.5162056739454963)
(46, 0.5162056739454963)
(45, 0.5310959910353452)
(44, 0.5460744266397094)
(44, 0.5460744266397094)
(43, 0.5611244848201744)
(43, 0.5611244848201744)
(40, 0.6065306597126334)
(39, 0.6216907477471932)
(39, 0.6216907477471932)
(38, 0.6368316143717432)
(38, 0.6368316143717432)
(38, 0.6368316143717432)
(37, 0.6519336408973454)
(37, 0.6519336408973454)
(37, 0.6519336408973454)
(37, 0.6519336408973454)
(36, 0.6669768108584744)
(36, 0.6669768108584744)
(36, 0.6669768108584744)
(36, 0.6669768108584744)
(36, 0.6669768108584744)
(35, 0.6819407511903481)
(35, 0.6819407511903481)
(35, 0.6819407511903481)
(34, 0.6968047754960348)
(33, 0.7115479292875367)
(33, 0.7115479292875367)
(33, 0.7115479292875367)
(32, 0.7261490370736909)
(32, 0.7261490370736909)
(32, 0.7261490370736909)
(32, 0.7261490370736909)
(31, 0.7405867511567519)
(31, 0.7405867511567519)
(30, 0.7548396019890073)
(30, 0.7548396019890073)
(30, 0.7548396019890073)
(29, 0.7688860499307919)
(29, 0.7688860499307919)
(28, 0.7827045382418681)
(28, 0.7827045382418681)
(28, 0.7827045382418681)
(27, 0.7962735471294193)
(27, 0.7962735471294193)
(27, 0.7962735471294193)
(26, 0.8095716486678869)
(26, 0.8095716486678869)
(25, 0.8225775623986646)
(25, 0.8225775623986646)
(24, 0.835270211411272)
(24, 0.835270211411272)
(24, 0.835270211411272)
(23, 0.8476287787021358)
(23, 0.8476287787021358)
(22, 0.8596327636025423)
(22, 0.8596327636025423)
(22, 0.8596327636025423)
(21, 0.8712620380637395)
(21, 0.8712620380637395)
(21, 0.8712620380637395)
(21, 0.8712620380637395)
(21, 0.8712620380637395)
(20, 0.8824969025845955)
(20, 0.8824969025845955)
(18, 0.903707077873196)
(17, 0.913645626396729)
(17, 0.913645626396729)
(17, 0.913645626396729)
(16, 0.9231163463866358)
(16, 0.9231163463866358)
(16, 0.9231163463866358)
(16, 0.9231163463866358)
(15, 0.9321024923595276)
(15, 0.9321024923595276)
(14, 0.9405880633643421)
(14, 0.9405880633643421)
(13, 0.948557850406423)
(13, 0.948557850406423)
(12, 0.9559974818331)
(12, 0.9559974818331)
(12, 0.9559974818331)
(11, 0.9628934664913628)
(11, 0.9628934664913628)
(11, 0.9628934664913628)
(10, 0.9692332344763441)
(8, 0.9801986733067553)
(8, 0.9801986733067553)
(8, 0.9801986733067553)
(7, 0.9848041402180955)
(6, 0.9888130446112331)
(6, 0.9888130446112331)
(6, 0.9888130446112331)
(6, 0.9888130446112331)
(5, 0.9922179382602435)
(5, 0.9922179382602435)
(4, 0.9950124791926823)
(3, 0.9971914513728449)
(2, 0.9987507809245809)
(2, 0.9987507809245809)
(1, 0.9996875488230391)
(1, 0.9996875488230391)
(0, 1.0)
(1, 0.9996875488230391)
(1, 0.9996875488230391)
(3, 0.9971914513728449)
(3, 0.9971914513728449)
(3, 0.9971914513728449)
(3, 0.9971914513728449)
(4, 0.9950124791926823)
(5, 0.9922179382602435)
(5, 0.9922179382602435)
(6, 0.9888130446112331)
(6, 0.9888130446112331)
(7, 0.9848041402180955)
(7, 0.9848041402180955)
(7, 0.9848041402180955)
(8, 0.9801986733067553)
(8, 0.9801986733067553)
(9, 0.9750051752984178)
(9, 0.9750051752984178)
(10, 0.9692332344763441)
(10, 0.9692332344763441)
(10, 0.9692332344763441)
(10, 0.9692332344763441)
(10, 0.9692332344763441)
(11, 0.9628934664913628)
(11, 0.9628934664913628)
(12, 0.9559974818331)
(13, 0.948557850406423)
(13, 0.948557850406423)
(13, 0.948557850406423)
(13, 0.948557850406423)
